abn,charityname,registrationstatus,charitysize,activity_desc,other_activity_desc
41910020159,Snubfin Dolphin Project Inc,Registered,Small,Conducting research and conservation on inshore dolphins in southern Papua New Guinea in collaboration with local NGOs and government departments,
41976449421,"Sudanese Australian Relief, Rehabilitation and Development Organisation (SARRDO)",Registered,Small,"Raising health a awareness in conjunction with Health organisation in areas affected by war in Sudan, Support Education, Capacity building",1- Health 2- Education 3- Capacity Building
42002568005,Action on Poverty Limited,Registered,Large,"AOP supports high-impact programs that build more resilient communities across Africa, Asia, and the Pacific. In 2020-21, our programs reached over 700,000 people in 14 countries. From helping Ethiopian farmers learn climate-smart farming techniques, to empowering Cambodian women to start small businesses   we help communities address the root causes of poverty and lift themselves out of poverty. Together with our partners, AOP supports education, environment and climate change, food security, gender equality, health, livelihoods, social accountability, and water and sanitation programs.",
42087934898,Institute Of Public Works Engineering Australasia Limited,Registered,Large,"We provide education and resources to those responsible for managing and maintaining public infrastructure such as roads, buildings, parks and street lighting.  Our education program and advocacy work promotes best practice and works toward improving community infrastructure and making open spaces safer for the public.",
42130990724,nib foundation Ltd,Registered,Medium,nib foundation provides grants and partnership funding to charitable and community groups in New Zealand.,
42144810944,Multicultural Youth Centre Ltd,Registered,Large,The center provides relief and charity services overseas,
42148965904,Water Safety Vietnam Limited,Registered,Small,Providing education in relation to drowning prevention.,
42155496987,180 Degrees Consulting Limited,Registered,Small,Consulting services for nonprofits and social enterprises,
42292140629,Christian Faith and Freedom Incorporated,Registered,Small,Funds were provided to a ministry organisation in the Philippines.,
42296576864,Brighter Future Organisation,Registered,Small,-We operate an NGO school in Cambodia -We operate a child sponsorship program in Cambodia -We provide education to young children and adolescents in Cambodia,
42339647874,Mission Educate Ltd,Registered,Medium,"Operated School, Vocational College and Literacy program in Mozambique",
42377905406,St Alphonsa Syro-Malabar Cathedral Parish Melbourne North,Registered,Small,Provide help to the victims of disaster and urgent medical help to needy people,
42398029451,Chumkriel Supporters Inc,Registered,Small,Supporting Chumkriel Language School and Community,
42453551608,Patacara Bhikkhuni Hermitage Incorporated,Registered,Medium,Spiritual Guidance in Buddhism,"Conducting Meditation retreats, Dharma Talk and Spiritual Guidance"
42500938136,Kampuchea House (Australia) Incorporated,Registered,Small,"KH raises money from local sponsors /donors which it uses to fund the operating costs of a residence in Siem Reap and to pay for the education, training and living costs of all resident students (plus some non-resident students whose tertiary training courses require them to live elsewhere than Siem Reap.",
42576584242,Agape Lighthouse Fellowship Incorporated,Registered,Small,Providing aid to aboriginals in Fiji,
42611496488,Buddhist Discussion Centre (Upwey) Limited,Registered,Small,Our organisation raises funds in Australia to offer financial help to communities in un developed countries through ongoing fundraising and occasionally through one off donations during a disaster or hardship that may occur. Our ongoing fundraising includes support for a Buddhist orphanage in Bangladesh which houses and provides schooling for around 500 orphans.,
