abn,charityname,registrationstatus,charitysize,activity_desc,other_activity_desc
35407893496,FijiKids!Learning for Life Fundraising Committee,Registered,Small,"We fundraise in Australia and transfer funds to Fijikids.org, a Fiji based charity.",
35441293080,MISSION INDIA FAITH HOPE AND LOVE INC,Registered,Small,"The aim of our charity is to assist the destitute within India. We provide a place to live, food, education for children, feeding program, and medical facilities for both people living at the mission and to the local community. Our vision is to assist those living at the facility and within the local community. The charity continues to respond to need, currently the need is to support children.",
35441345762,The Trustee For Alwyn William Werrell Charitable Trust,Registered,Small, ,
35481737519,The Trustee For B C Macdonald Estate,Registered,Small, ,
35513994473,The Trustee For Oliver Affleck Fund,Registered,Small, ,
35547605585,Voluntary Outreach Club Incorporated,Registered,Small,Support elderly and sick people in Sri Lanka who do not have enough funds to survive.,
35581431498,The Trustee For Nyiyaparli Native Title Charitable Trust,Registered,Large, ,
35611822461,ACTAsia Limited,Registered,Small,"ACTAsia Ltd in Australia, helps to support and contribute to the global activities of ACTAsia as follows; * In 2021 ACTAsia was awarded special consultative status with the UN Economic and Social Council. Furthermore, two of  ACTAsia s programmes gained UN recognition; * In 2021 a total of 13,253 Children were educated  through our Caring for Life (CFL) education programme, with an additional 219 Teachers Trained in China.  *   ACTAsia held its 7th Compassion in Fashion and Sustainable Fur Free Festival during the year in Chongqing city the fur capital of Western China. The event s reach and engagements on social media in China added up to almost 40 million people. An online business focused forum was held in May discussing The Fashion Industry s future is fur free .  * Collaboration with Vets for Compassion Australia continues to undertake Veterinary training throughout the year bringing the total to 28.  317 vets took part in our Continuing Professional Development workshops.",
35612361921,Organisation for Good Ltd.,Registered,Small,operating schools in myanmar,
35616779321,Gandhi Salt March Ltd,Registered,Small,Virtual meetings etc,Seminars and coference
35618084209,Pacific Dermatology Ltd,Registered,Small,"We support the Pacific Dermatology Trust in Suva, Fiji.",
35618479511,BGBJ Limited,Registered,Small,The organisation that we support overseas (Indonesia) is being forced to relocate due to a compulsory purchase of their land.  This is also impacting their neighbours.  We discussed this situation with the chief organiser to think through options and provide emotional support.Funds were raised that got sent to our bank account here via the website and these were sent over upon request after we had discussed how they will be used.,
35632729009,TRUTH SEEKERS FOUNDATION LIMITED,Registered,Small,Financial help and sponsorship program for kids at the orphanage,
35642169186,METAMORPHIC BENEVOLENT LTD.,Registered,Small,"We partner with established and reputable charities, churches and organisations in the countries we operate in. All in-country partners comply with local regulatory guidelines and are subject to annual reviews and audits where appropriate to fend against fraudulent and corrupt practices. All in-country partners are versed on vulnerable people protection policies and procedures and implement best practices to protect and preserve the dignity of the vulnerable and impoverished beneficiaries of our projects.",
35646534287,MAKE WAYS FOUNDATION LTD,Registered,Small,"The charity offers sponsorship for vulnerable children, orphans and young people to participate in a life-changing running program, focused on health and personal development. At the culmination of this program, a selected team is given the opportunity to attend the Sierra Leone Marathon.  By providing locals with sporting goods, as well as opportunities to support their own health and wellbeing, Make Ways Foundation hopes to foster a sense of unity and purpose in the community.",
35753789131,Hamilton Lutheran Womens Guild,Registered,Small,Donating money from collections to Australian & overseas charities.,
